x,y,z
-0.9,2.0,2402.0000000000005
-0.9,1.9000000000000001,2034.8200000000006
-0.8,1.9000000000000001,1945.62
-0.8,1.8,1632.8000000000002
-0.7000000000000001,1.8,1553.0000000000005
-0.7000000000000001,1.7000000000000002,1289.3000000000004
-0.6000000000000001,1.7000000000000002,1218.5000000000005
-0.6000000000000001,1.6000000000000003,998.9200000000008
-0.5000000000000001,1.6000000000000003,936.7200000000006
-0.5000000000000001,1.5000000000000004,756.5000000000007
-0.40000000000000013,1.5000000000000004,702.5000000000006
-0.40000000000000013,1.4000000000000006,557.1200000000007
-0.30000000000000016,1.4000000000000006,510.9200000000007
-0.30000000000000016,1.3000000000000007,396.10000000000076
-0.20000000000000015,1.3000000000000007,357.30000000000075
-0.20000000000000015,1.2000000000000008,269.00000000000074
-0.10000000000000014,1.2000000000000008,237.2000000000006
-0.10000000000000014,1.100000000000001,171.62000000000057
-1.3877787807814457e-16,1.100000000000001,146.42000000000056
-1.3877787807814457e-16,1.000000000000001,100.00000000000048
0.09999999999999987,1.000000000000001,81.00000000000043
0.09999999999999987,0.9000000000000012,50.42000000000034
0.19999999999999987,0.9000000000000012,37.2200000000003
0.19999999999999987,0.8000000000000014,19.400000000000208
0.2999999999999999,0.8000000000000014,11.60000000000016
0.2999999999999999,0.7000000000000013,3.7000000000000735
0.3999999999999999,0.7000000000000013,0.9000000000000337
0.3999999999999999,0.6000000000000012,0.31999999999998685
0.3999999999999999,0.6000000000000012,0.31999999999998685
0.3999999999999999,0.6000000000000011,0.31999999999998785
0.3999999999999999,0.6000000000000011,0.31999999999998785
