x,y,z
1.9000000000000001,1.0,0.6511111111111112
1.9000000000000001,0.9000000000000001,0.6036111111111113
1.8,0.9000000000000001,0.5625
1.8,0.8000000000000003,0.5200000000000001
1.7000000000000002,0.8000000000000003,0.4811111111111114
1.7000000000000002,0.7000000000000002,0.4436111111111113
1.6000000000000003,0.7000000000000002,0.4069444444444446
1.6000000000000003,0.6000000000000001,0.3744444444444446
1.5000000000000004,0.6000000000000001,0.34000000000000014
1.5000000000000004,0.5,0.3125000000000001
1.4000000000000006,0.5,0.28027777777777796
1.4000000000000006,0.39999999999999997,0.25777777777777794
1.3000000000000007,0.39999999999999997,0.22777777777777797
1.3000000000000007,0.3,0.21027777777777798
1.2000000000000008,0.3,0.18250000000000025
1.2000000000000008,0.2,0.17000000000000026
1.100000000000001,0.2,0.14444444444444468
1.100000000000001,0.10000000000000003,0.13694444444444467
1.000000000000001,0.10000000000000003,0.11361111111111136
1.000000000000001,2.7755575615628914e-17,0.11111111111111135
0.9000000000000012,2.7755575615628914e-17,0.09000000000000026
0.9000000000000012,2.7755575615628914e-17,0.09000000000000026
0.8000000000000014,2.7755575615628914e-17,0.07111111111111135
0.8000000000000014,2.7755575615628914e-17,0.07111111111111135
0.7000000000000013,2.7755575615628914e-17,0.05444444444444464
0.7000000000000013,2.7755575615628914e-17,0.05444444444444464
0.6000000000000012,2.7755575615628914e-17,0.04000000000000016
0.6000000000000012,2.7755575615628914e-17,0.04000000000000016
0.5000000000000011,2.7755575615628914e-17,0.027777777777777905
0.5000000000000011,2.7755575615628914e-17,0.027777777777777905
0.4000000000000011,2.7755575615628914e-17,0.017777777777777875
0.4000000000000011,2.7755575615628914e-17,0.017777777777777875
0.3000000000000011,2.7755575615628914e-17,0.010000000000000073
0.3000000000000011,2.7755575615628914e-17,0.010000000000000073
0.3000000000000011,2.7755575615628914e-17,0.010000000000000073
